Row ID,OrderID,OrderDate,ProductID,CustomerID,Sale amount,Quantity,PaymentMode,Profit
9670,CA-2020-145275,2020-04-02,OFF-LA-10001569,AH-10465,90.9,3,Online,6.9
2617,CA-2020-147942,2020-04-01,OFF-LA-10003663,MS-17365,105.8,2,COD,2.7
5489,CA-2020-134495,2020-04-01,OFF-LA-10000262,BF-11020,116.3,3,COD,2
5368,CA-2020-158071,2020-06-10,OFF-LA-10004689,BD-11320,104.6,4,Cards,5.4
824,CA-2020-101434,2020-06-20,OFF-LA-10003223,TR-21325,108.8,2,Cards,4.8
5476,CA-2020-169691,2020-06-15,OFF-LA-10002312,Dp-13240,152.4,3,Cards,22.2
6546,US-2020-154872,2020-05-14,OFF-LA-10000973,DP-13000,106,2,Cards,1.8
6464,US-2020-133361,2020-05-14,OFF-LA-10004544,AJ-10780,171,5,Online,37
2431,CA-2020-100748,2020-05-13,OFF-LA-10000240,RB-19795,142.5,8,Cards,27.5
4123,CA-2020-133823,2020-05-11,OFF-LA-10004545,LP-17080,129.6,3,Cards,17.7
6281,CA-2020-152226,2020-05-12,OFF-LA-10000443,JH-15910,90.9,2,Cards,2
6668,CA-2020-122175,2020-05-12,OFF-LA-10002271,CA-12775,83.2,2,Online,3
5940,CA-2020-122077,2020-05-19,OFF-LA-10004178,JF-15295,92.2,4,Online,4.3
9743,CA-2020-131303,2020-11-28,OFF-LA-10001074,EP-13915,101.7,5,Online,29.4
4774,CA-2020-119746,2020-11-23,OFF-LA-10001613,CM-12385,146.5,5,COD,4.2
9278,CA-2020-122539,2020-12-01,OFF-LA-10004853,SC-20305,145.9,4,Cards,5.2
4741,CA-2020-164364,2020-11-12,OFF-LA-10004853,CS-12355,120,2,Cards,4.6
4869,CA-2020-122490,2020-11-13,OFF-LA-10001613,TT-21070,112.6,3,Cards,4.2
901,CA-2020-150959,2020-11-11,OFF-LA-10001045,TD-20995,92.4,5,Online,3.4
2622,CA-2020-115931,2020-12-22,OFF-LA-10001404,JM-15655,146.5,5,Online,8.7
9049,CA-2020-137463,2020-12-16,OFF-LA-10003498,KM-16225,602.4,3,Online,22.2
571,CA-2020-164826,2020-12-28,OFF-LA-10001297,JF-15415,292.5,7,Online,34.8
5730,CA-2020-117324,2020-12-08,OFF-LA-10003510,JP-15520,163.1,2,Online,28.1
411,CA-2020-117457,2020-12-08,OFF-LA-10003766,KH-16510,123.4,9,COD,13.6
2466,CA-2020-148691,2020-12-03,OFF-LA-10001317,CS-12460,108.2,1,COD,1.5
7325,US-2020-126053,2020-12-05,OFF-LA-10003766,CS-11950,132.5,3,Online,4.5
9609,CA-2020-117128,2020-12-05,OFF-LA-10000248,BF-11080,108.1,3,COD,5.2
9682,CA-2020-122770,2020-12-13,OFF-LA-10004559,EP-13915,505.6,3,Cards,4.2
7520,US-2020-167920,2020-12-09,OFF-LA-10004409,JL-15835,106.8,2,COD,2.6
8838,US-2020-132675,2020-09-24,OFF-LA-10003766,KF-16285,97.8,5,COD,7.6
635,CA-2020-144694,2020-09-24,OFF-LA-10003930,BD-11605,245.9,3,COD,85.5
362,CA-2020-144904,2020-09-25,OFF-LA-10001158,KW-16435,123.7,2,Online,9.9
2124,CA-2020-167381,2020-09-22,OFF-LA-10000134,EH-14005,149.7,9,COD,13.3
985,CA-2020-100314,2020-09-29,OFF-LA-10001569,AS-10630,94,2,Online,2.6
9215,US-2020-120908,2020-09-30,OFF-LA-10004677,BF-10975,152.7,7,COD,7
6222,US-2020-157224,2020-09-14,OFF-LA-10000121,JB-16000,106.7,9,Cards,26.1
6256,CA-2020-139444,2020-09-09,OFF-LA-10000134,GK-14620,120.9,4,Online,3.4
8754,CA-2020-152198,2020-09-09,OFF-LA-10000443,JD-16015,140.7,6,Online,6
2658,CA-2020-112515,2020-09-17,OFF-LA-10001175,AS-10225,123.4,5,Cards,7.1
762,CA-2020-126046,2020-11-03,OFF-LA-10004484,JC-16105,132.4,3,Cards,5.7
2909,CA-2020-121615,2020-11-03,OFF-LA-10001771,DL-12925,83.9,3,Online,6.9
8910,CA-2020-160661,2020-10-28,OFF-LA-10002475,SA-20830,103.9,3,Cards,10.3
3550,CA-2020-155292,2020-10-30,OFF-LA-10001982,RD-19810,146,8,Cards,14.4
5906,US-2020-153948,2020-11-06,OFF-LA-10000414,FM-14290,133.4,4,COD,19.9
1411,CA-2020-105144,2020-11-04,OFF-LA-10003923,SZ-20035,90.7,2,Online,8.9
8914,CA-2020-102610,2020-11-04,OFF-LA-10002195,CA-12265,83.9,2,Online,1.7
9221,CA-2020-103212,2020-10-13,OFF-LA-10000248,MH-18025,121.1,3,Cards,5.2
280,CA-2020-132976,2020-10-13,OFF-LA-10002043,AG-10495,94.8,3,Online,8.7
4261,CA-2020-164819,2020-10-15,OFF-LA-10001045,RS-19420,138.1,5,COD,6
6836,CA-2020-142643,2020-10-15,OFF-LA-10003510,DL-13495,197.7,5,COD,70.2
8810,US-2020-110646,2020-10-26,OFF-LA-10001404,JF-15190,115.8,5,Online,5
88,CA-2020-155558,2020-10-26,OFF-LA-10000134,PG-18895,86.2,2,Online,3
3189,US-2020-146416,2020-10-20,OFF-LA-10003714,JE-16165,104.8,1,COD,1.8
6347,CA-2020-104822,2020-10-20,OFF-LA-10002034,RB-19465,124.6,5,COD,12
6524,CA-2019-129308,2019-07-07,OFF-LA-10002945,CC-12100,10.1,2,Online,3.3
8905,US-2019-126431,2019-07-01,OFF-LA-10001474,SU-20665,30.5,1,COD,14
1117,CA-2019-144855,2019-07-22,OFF-LA-10003766,DL-13495,6.3,2,Online,3
6561,CA-2019-160941,2019-07-21,OFF-LA-10003766,DK-12835,3.2,1,Online,1.5
5833,CA-2019-142895,2019-07-21,OFF-LA-10000262,BP-11290,6.3,3,COD,2
6277,US-2019-139087,2019-07-17,OFF-LA-10001074,DK-13375,87.7,7,Online,41.2
3,CA-2019-138688,2019-06-12,OFF-LA-10000240,DV-13045,14.6,2,Online,6.9
4583,CA-2019-121993,2019-06-10,OFF-LA-10003720,JB-16000,23.6,8,COD,8
557,CA-2019-113243,2019-06-10,OFF-LA-10001297,OT-18730,20.7,2,COD,9.9
5668,CA-2019-142405,2019-06-11,OFF-LA-10004093,SE-20110,14.6,2,COD,6.9
4142,CA-2019-136287,2019-06-13,OFF-LA-10003148,SS-20590,18.9,3,COD,8.7
3729,CA-2019-165169,2019-06-05,OFF-LA-10000407,JL-15235,14.9,3,COD,6.9
1135,US-2019-134908,2019-06-05,OFF-LA-10000973,JS-15940,7.6,3,COD,2.6
9120,US-2019-155971,2019-06-06,OFF-LA-10000452,RB-19795,22.1,7,COD,10.6
7019,US-2019-154256,2019-06-23,OFF-LA-10003720,SM-20005,25.8,7,Cards,12.1
6929,CA-2019-140382,2019-06-23,OFF-LA-10001934,RD-19900,21.9,3,Online,10.3
2086,CA-2019-140501,2019-06-23,OFF-LA-10000248,IM-15070,18.5,5,COD,8.7
2085,CA-2019-140501,2019-06-23,OFF-LA-10003510,IM-15070,122.1,4,Online,56.2
6617,CA-2019-123512,2019-06-17,OFF-LA-10000081,MV-18190,22.5,6,COD,10.8
9744,CA-2019-137127,2019-06-16,OFF-LA-10001641,JJ-15445,9.5,3,Online,4.5
3106,CA-2019-103037,2019-07-25,OFF-LA-10004345,KH-16630,15.7,4,Cards,5.7
6763,CA-2019-144764,2019-09-02,OFF-LA-10000240,RL-19615,29.2,5,COD,9.9
6782,US-2019-147711,2019-09-03,OFF-LA-10004093,HF-14995,58.5,8,Online,27.5
330,US-2019-141544,2019-08-30,OFF-LA-10001074,PO-18850,100.2,10,Cards,33.8
2545,US-2019-114174,2019-09-08,OFF-LA-10000248,AP-10720,14.8,4,Cards,6.9
8615,CA-2019-165918,2019-09-10,OFF-LA-10003720,BD-11770,7.4,2,Online,3.5
446,CA-2019-115756,2019-09-05,OFF-LA-10001317,PK-19075,22.1,7,Cards,10.6
6876,US-2019-121013,2019-09-05,OFF-LA-10004545,MM-17920,25.1,2,Cards,11.8
7252,CA-2019-116764,2019-08-27,OFF-LA-10002473,EM-13825,9.2,4,COD,3.3
7926,CA-2019-125843,2019-08-13,OFF-LA-10003923,RF-19840,103.6,7,Cards,51.8
1767,CA-2019-110254,2019-08-04,OFF-LA-10002034,ML-17755,9.8,2,Online,4.8
6927,CA-2019-140046,2019-07-28,OFF-LA-10000305,KM-16660,18.9,3,COD,8.7
7455,CA-2019-137743,2019-07-30,OFF-LA-10003663,KH-16360,9.2,4,COD,3.1
1765,CA-2019-110254,2019-08-04,OFF-LA-10004484,ML-17755,4.1,1,COD,1.9
7989,US-2019-117793,2019-08-23,OFF-LA-10003537,MA-17560,37.6,3,COD,17.7
7988,US-2019-117793,2019-08-23,OFF-LA-10002945,MA-17560,25.2,4,COD,11.6
1089,CA-2019-166163,2019-08-15,OFF-LA-10000452,CY-12745,3.2,1,Online,1.5
5312,CA-2019-123414,2019-08-21,OFF-LA-10004559,SU-20665,9.2,4,Online,3.3
3265,CA-2019-122518,2019-03-04,OFF-LA-10001641,RF-19345,10.1,4,Cards,3.5
4090,CA-2019-161473,2019-04-01,OFF-LA-10001297,TB-21175,20.7,2,COD,9.9
5753,CA-2019-125850,2019-01-22,OFF-LA-10004484,FP-14320,20.7,5,Online,9.5
5752,CA-2019-125850,2019-01-22,OFF-LA-10003498,FP-14320,44.4,3,Online,22.2
7292,CA-2019-153661,2019-01-30,OFF-LA-10004689,SC-20725,26,9,Online,12.2
4777,CA-2019-101630,2019-02-19,OFF-LA-10004425,CK-12760,8.7,3,Online,4.1
8142,CA-2019-100993,2019-02-05,OFF-LA-10003223,AZ-10750,14.7,3,COD,7.2
1730,CA-2019-106894,2019-02-07,OFF-LA-10001045,CA-12265,7.8,3,COD,3.6
4706,CA-2019-158435,2019-05-17,OFF-LA-10002475,AG-10900,14.6,2,Cards,6.9
9611,CA-2019-130638,2019-05-16,OFF-LA-10002195,SC-20095,27.7,9,Online,13.3
2181,CA-2019-128818,2019-05-07,OFF-LA-10003923,CJ-12010,44.4,3,Cards,22.2
5303,CA-2019-113831,2019-05-30,OFF-LA-10001297,AH-10690,62.1,6,Cards,29.8
4724,CA-2019-159653,2019-05-22,OFF-LA-10004345,JF-15490,14.7,3,Online,7.2
7851,CA-2019-104311,2019-05-02,OFF-LA-10000973,AS-10090,5,2,Online,1.8
2664,CA-2019-164784,2019-05-01,OFF-LA-10001569,HF-14995,4,1,Cards,1.3
9564,CA-2019-129280,2019-05-03,OFF-LA-10000081,SM-20905,6,2,Cards,2.1
612,CA-2019-161816,2019-04-28,OFF-LA-10004345,NB-18655,15.7,4,Cards,5.7
6393,CA-2019-129126,2019-12-14,OFF-LA-10003190,PK-19075,5.8,2,COD,2.8
5660,CA-2019-145261,2019-12-18,OFF-LA-10000407,AH-10120,15.9,4,Cards,5.2
8580,CA-2019-111605,2019-12-27,OFF-LA-10002368,JW-15955,2.6,1,COD,1.2
8149,US-2019-131058,2019-12-27,OFF-LA-10001613,EM-14140,20.2,7,COD,9.9
8559,CA-2019-132829,2019-12-23,OFF-LA-10002945,LA-16780,45.4,9,Cards,14.7
732,US-2019-150861,2019-12-03,OFF-LA-10001317,EG-13900,6.3,2,COD,3
1313,CA-2019-141082,2019-12-09,OFF-LA-10001474,FM-14380,122.1,4,COD,56.2
1312,CA-2019-141082,2019-12-09,OFF-LA-10001404,FM-14380,3.7,1,COD,1.7
6872,CA-2019-145009,2019-12-05,OFF-LA-10004853,RF-19345,12,3,Online,3.9
5390,CA-2020-164707,2020-02-18,OFF-LA-10004345,CV-12805,84.8,2,Online,4.8
8483,US-2020-118535,2020-02-11,OFF-LA-10001297,DJ-13510,936.7,2,COD,9.9
6448,US-2020-119816,2020-03-04,OFF-LA-10002381,TT-21460,124.5,1,COD,0.9
2451,CA-2020-140949,2020-03-17,OFF-LA-10000081,DB-13405,98.8,5,COD,9
8785,US-2020-129224,2020-03-17,OFF-LA-10003190,AS-10630,127.6,2,Online,1.7
2457,CA-2020-140949,2020-03-17,OFF-LA-10004093,DB-13405,124.3,1,Online,3.4
4904,CA-2020-110884,2020-03-07,OFF-LA-10003510,SH-20395,106.6,3,COD,42.1
6513,CA-2020-167640,2020-03-06,OFF-LA-10004559,FC-14245,127.5,4,COD,5.6
9312,CA-2020-148642,2020-03-06,OFF-LA-10000134,DW-13540,73.9,2,Online,1.7
3813,CA-2020-147753,2020-03-05,OFF-LA-10003537,PK-19075,114.1,2,Cards,11.8
361,CA-2020-155698,2020-03-08,OFF-LA-10001158,VB-21745,111.7,2,COD,9.9
1885,CA-2020-154718,2020-01-19,OFF-LA-10003714,DL-12865,103,2,Online,2.1
4762,CA-2019-117660,2019-12-30,OFF-LA-10003720,BM-11785,5.9,2,Online,2
7028,CA-2020-131653,2020-01-29,OFF-LA-10001045,RD-19585,85.2,2,Cards,2.4
7408,CA-2020-152079,2020-01-20,OFF-LA-10001613,ML-17410,115.5,5,COD,4.2
5767,CA-2019-149685,2019-10-08,OFF-LA-10004545,PM-19135,60.1,6,Online,20.3
6377,CA-2019-163216,2019-10-07,OFF-LA-10000134,AW-10930,4.9,2,Online,1.7
868,CA-2019-134362,2019-09-29,OFF-LA-10004853,LS-16945,15.9,4,COD,5.2
7872,CA-2019-101672,2019-10-03,OFF-LA-10002271,DB-12910,6.2,2,COD,3
2520,CA-2019-124352,2019-10-15,OFF-LA-10003223,CD-12790,29.5,6,Online,14.4
2519,CA-2019-124352,2019-10-15,OFF-LA-10004559,CD-12790,20.2,7,COD,9.9
6444,CA-2019-101161,2019-10-13,OFF-LA-10000407,BW-11110,24.9,5,COD,11.5
9449,US-2019-148957,2019-09-17,OFF-LA-10002195,CC-12430,12.3,4,Online,5.9
4664,CA-2019-111409,2019-09-18,OFF-LA-10002787,PO-18850,3,1,Online,1.1
313,CA-2019-142902,2019-09-12,OFF-LA-10000634,BP-11185,6.3,3,Online,2
6109,CA-2019-150007,2019-09-11,OFF-LA-10001982,AS-10090,6,2,Online,2.1
6726,CA-2019-128811,2019-09-12,OFF-LA-10003720,SF-20200,11.1,3,COD,5.2
7381,CA-2019-105732,2019-09-13,OFF-LA-10004559,AG-10270,14.4,5,Online,7.1
1459,CA-2019-123722,2019-09-25,OFF-LA-10001569,NH-18610,15.9,4,COD,5.2
5214,CA-2019-145898,2019-09-26,OFF-LA-10000262,CM-12445,7.8,3,COD,3.6
9839,US-2019-125402,2019-09-25,OFF-LA-10001771,DL-12865,5,1,COD,2.3
9838,US-2019-125402,2019-09-25,OFF-LA-10003923,DL-12865,29.6,2,COD,14.8
4666,CA-2019-116232,2019-09-22,OFF-LA-10001158,AC-10450,16.6,2,Cards,5.8
7354,CA-2019-151974,2019-09-22,OFF-LA-10004484,RD-19660,16.5,5,COD,5.4
5300,CA-2019-106656,2019-09-23,OFF-LA-10003148,DV-13045,18.9,3,Cards,8.7
3949,CA-2019-119963,2019-11-18,OFF-LA-10003510,SN-20710,48.8,2,Online,15.9
291,CA-2019-110772,2019-11-20,OFF-LA-10004689,NZ-18565,18.5,8,Cards,6.2
159,CA-2019-114104,2019-11-20,OFF-LA-10002475,NP-18670,14.6,2,Cards,6.9
2504,CA-2019-149482,2019-11-14,OFF-LA-10000248,RR-19315,7.4,2,Online,3.5
6118,US-2019-113677,2019-11-13,OFF-LA-10001569,CM-12655,14.9,3,Online,6.9
6086,US-2019-132577,2019-11-22,OFF-LA-10000262,JE-15475,2.1,1,Online,0.7
6310,CA-2019-163328,2019-11-04,OFF-LA-10003930,TP-21565,629.2,8,COD,228.1
4372,US-2019-165078,2019-11-05,OFF-LA-10000414,MA-17995,51.8,5,Cards,24.8
2476,CA-2019-114972,2019-11-03,OFF-LA-10004545,PF-19225,87.7,7,Online,41.2
5699,CA-2019-143441,2019-11-05,OFF-LA-10002312,EB-14170,11.8,1,Online,4.4
3634,CA-2019-145177,2019-11-10,OFF-LA-10001613,PP-18955,9.2,4,Online,3.3
846,CA-2019-161669,2019-11-07,OFF-LA-10004093,EM-14095,14.6,2,Cards,6.9
8592,CA-2020-101700,2020-04-23,OFF-EN-10003134,SO-20335,131.7,2,COD,7
2949,CA-2020-169859,2020-12-14,OFF-EN-10000461,MP-18175,502.7,5,COD,20.5
7934,CA-2020-166093,2020-08-17,OFF-EN-10003134,RW-19540,115.4,2,Online,11.7
4910,CA-2020-127306,2020-01-14,OFF-EN-10001219,BH-11710,136.3,3,Cards,6.6
5650,CA-2020-142342,2020-07-17,OFF-EN-10002592,AJ-10795,100.9,5,Online,29
3057,CA-2020-131492,2020-10-19,OFF-EN-10002973,HH-15010,113,2,COD,4.3
9015,CA-2020-143084,2020-03-18,OFF-EN-10003072,BP-11050,143.4,5,Cards,9.3
3382,US-2020-162208,2020-08-27,OFF-EN-10004030,SP-20620,138.9,1,COD,1
4154,CA-2020-100160,2020-09-07,OFF-EN-10001509,CB-12025,92.9,3,Cards,1.7
712,CA-2020-146136,2020-09-03,OFF-EN-10001219,AP-10915,113.4,4,Cards,8.9
2188,CA-2020-143063,2020-08-10,OFF-EN-10003134,IL-15100,169.1,6,Cards,35
5091,CA-2020-132738,2020-08-04,OFF-EN-10001141,HM-14860,129.8,1,Online,3.2
829,CA-2020-126956,2020-08-21,OFF-EN-10004459,GT-14710,91.3,2,COD,7.5
7903,CA-2020-128363,2020-08-13,OFF-EN-10003845,DC-12850,104.8,5,COD,4.8
2500,US-2020-133781,2020-06-22,OFF-EN-10004483,DC-12850,145.6,3,Cards,12.7
5192,US-2020-141943,2020-05-05,OFF-EN-10003448,DK-12985,111.2,2,COD,11.6
5286,CA-2020-105991,2020-05-05,OFF-EN-10002600,LH-17020,147.2,9,Online,7.4
1491,CA-2020-151911,2020-04-30,OFF-EN-10002986,DL-13495,110,4,Online,28.3
5315,CA-2020-137876,2020-04-30,OFF-EN-10001219,DJ-13510,94.6,4,Online,15
7798,CA-2020-166184,2020-03-24,OFF-EN-10004483,HR-14830,152,3,COD,22.1
8825,CA-2020-117156,2020-03-21,OFF-EN-10003845,TB-21055,118.9,3,Cards,2.9
4543,CA-2020-113474,2020-03-30,OFF-EN-10004206,TM-21490,370.9,2,Online,149.9
6922,CA-2020-109211,2020-04-04,OFF-EN-10001532,PS-19045,124,1,COD,8.5
2403,CA-2020-145877,2020-04-01,OFF-EN-10001990,AS-10090,118.4,5,Cards,13.3
3690,CA-2020-140760,2020-06-02,OFF-EN-10001141,DO-13435,146.9,5,Online,15.9
1245,CA-2020-133641,2020-05-14,OFF-EN-10004955,EJ-14155,130.7,9,Online,23.9
8281,CA-2020-134810,2020-05-09,OFF-EN-10002504,MC-17605,134.2,3,Cards,22
2595,CA-2020-149048,2020-05-13,OFF-EN-10003296,BM-11650,219,2,COD,81.4
2662,CA-2020-123372,2020-11-28,OFF-EN-10003055,DG-13300,109,2,COD,36
9266,US-2020-128118,2020-11-24,OFF-EN-10003448,MY-17380,106.8,7,COD,24.3
4468,CA-2020-168641,2020-11-24,OFF-EN-10003001,KA-16525,195,2,COD,78.9
2125,CA-2020-144862,2020-12-01,OFF-EN-10003040,EH-14005,138.7,5,Cards,35.3
9218,US-2020-118157,2020-11-14,OFF-EN-10004459,AW-10930,127.3,2,Online,7.5
3138,CA-2020-164168,2020-11-12,OFF-EN-10001219,LS-16975,110.2,2,COD,4.4
3443,CA-2020-168858,2020-11-19,OFF-EN-10001415,JD-16150,124.7,3,Cards,8.4
8110,CA-2020-160122,2020-11-18,OFF-EN-10002592,RD-19930,166.6,6,COD,20.8
1893,CA-2020-145310,2020-12-22,OFF-EN-10002621,JP-15520,399.8,1,COD,2.9
6857,US-2020-162670,2020-12-23,OFF-EN-10001453,MF-18250,552.9,3,COD,86
9210,CA-2020-142776,2020-12-11,OFF-EN-10003160,RS-19870,252.3,1,COD,3.5
2336,CA-2020-152695,2020-12-10,OFF-EN-10004030,CC-12220,403.9,3,Cards,5.1
270,US-2020-145366,2020-12-09,OFF-EN-10004386,CA-12310,157.6,3,COD,21.6
7527,US-2020-106145,2020-09-26,OFF-EN-10001028,RA-19885,181.9,6,COD,33.1
7871,CA-2020-122112,2020-09-25,OFF-EN-10004459,CA-11965,135.4,4,COD,8.9
3211,US-2020-108245,2020-09-22,OFF-EN-10001415,SH-19975,102.4,3,COD,5
2329,CA-2020-138422,2020-09-23,OFF-EN-10004147,KN-16705,130.4,3,COD,5.2
986,CA-2020-100314,2020-09-29,OFF-EN-10000461,AS-10630,133,4,Online,9.4
5139,CA-2020-128335,2020-09-29,OFF-EN-10001539,JA-15970,131.3,3,Cards,11
8591,CA-2020-126676,2020-09-29,OFF-EN-10004846,FH-14365,123,3,Online,3.9
3043,CA-2020-149559,2020-09-11,OFF-EN-10002312,KF-16285,109.2,2,COD,10.9
5217,US-2020-159562,2020-09-09,OFF-EN-10000461,JB-16000,89.5,2,Online,8.2
7732,CA-2020-140508,2020-09-18,OFF-EN-10000927,PA-19060,136.8,4,COD,35.9
143,CA-2020-106180,2020-09-18,OFF-EN-10004030,SH-19975,119.9,3,COD,5.1
726,CA-2020-144113,2020-09-16,OFF-EN-10001141,JF-15355,107.6,2,Cards,6.4
5505,CA-2020-127782,2020-11-02,OFF-EN-10003845,TH-21115,116.9,3,Cards,2.9
4880,CA-2020-143567,2020-11-02,OFF-EN-10004846,TB-21175,110.3,2,COD,2.6
4585,US-2020-163790,2020-11-02,OFF-EN-10001335,NL-18310,170.6,7,Cards,38.3
4260,CA-2020-118367,2020-10-28,OFF-EN-10004386,LO-17170,163,2,Cards,24
7828,CA-2020-117114,2020-10-31,OFF-EN-10001137,CY-12745,108.9,3,Online,3.2
1229,CA-2020-100013,2020-11-06,OFF-EN-10001219,ZC-21910,116.3,2,Online,7.5
5673,CA-2020-127922,2020-10-27,OFF-EN-10003068,SH-19975,87.8,2,Online,5.5
2626,CA-2020-127180,2020-10-22,OFF-EN-10002500,TA-21385,140.9,5,Online,28.8
7264,CA-2020-156363,2020-10-22,OFF-EN-10003068,ML-17395,124.7,4,COD,11.1
6665,CA-2020-162173,2020-10-26,OFF-EN-10002831,OT-18730,281.6,7,COD,113.2
4453,CA-2019-147137,2019-07-04,OFF-EN-10003567,AA-10645,44,2,COD,20.7
6560,CA-2019-160941,2019-07-21,OFF-EN-10003001,DK-12835,419.9,5,COD,197.4
6963,CA-2019-157161,2019-07-16,OFF-EN-10001509,JD-15895,10.2,5,COD,4.8
123,CA-2019-103730,2019-06-12,OFF-EN-10002500,SC-20725,115,9,COD,51.8
9070,CA-2019-106278,2019-09-02,OFF-EN-10003567,BM-11140,65.9,3,Cards,31
7482,CA-2019-124583,2019-09-01,OFF-EN-10002500,LB-16795,12.8,1,Online,5.8
963,CA-2019-120859,2019-09-01,OFF-EN-10001335,CV-12805,21.9,2,Online,10.9
2686,CA-2019-133123,2019-09-06,OFF-EN-10003055,KB-16315,96,3,COD,30
9073,CA-2019-142524,2019-09-04,OFF-EN-10003286,MB-18085,16.6,2,Online,7.8
3874,CA-2019-136231,2019-09-05,OFF-EN-10001099,DM-13015,23.5,3,Cards,7.6
5446,CA-2019-128307,2019-07-25,OFF-EN-10003040,BE-11335,20.9,1,COD,7.1
6158,CA-2019-104150,2019-08-03,OFF-EN-10002504,AG-10330,81.5,3,COD,38.3
3114,CA-2019-150350,2019-08-23,OFF-EN-10002504,MS-17770,135.9,5,COD,63.9
2659,CA-2019-150343,2019-08-16,OFF-EN-10004030,PK-19075,10.9,3,Cards,5.1
657,CA-2019-137239,2019-08-22,OFF-EN-10002230,CR-12730,134.3,2,Online,45.3
5959,CA-2019-127138,2019-03-12,OFF-EN-10004459,DK-13225,30.6,4,Cards,15
3607,CA-2019-119683,2019-03-12,OFF-EN-10001099,CK-12595,29.3,3,COD,13.5
919,CA-2019-165218,2019-03-05,OFF-EN-10000056,RW-19630,149.4,3,COD,50.4
4005,CA-2019-145730,2019-03-03,OFF-EN-10000483,CC-12220,36.6,3,COD,11.9
8508,CA-2019-130400,2019-03-08,OFF-EN-10001453,SJ-20125,146.4,3,Cards,49.4
4400,CA-2019-131737,2019-03-17,OFF-EN-10003055,GZ-14470,199.9,5,COD,90
7505,CA-2019-158043,2019-01-31,OFF-EN-10003134,JK-15325,23.4,2,Cards,11.7
8762,CA-2019-159891,2019-01-31,OFF-EN-10004483,BF-11170,125.4,8,Cards,58.9
3742,CA-2019-137848,2019-01-15,OFF-EN-10001137,WB-21850,16.5,4,Online,7.6
2878,CA-2019-152072,2019-01-15,OFF-EN-10003040,Dp-13240,52.3,2,Cards,24.6
2742,CA-2019-165015,2019-02-25,OFF-EN-10003134,BD-11725,46.7,5,Online,17.5
6237,CA-2019-144400,2019-02-23,OFF-EN-10004386,AC-10420,57.6,3,COD,21.6
1388,US-2019-108504,2019-02-05,OFF-EN-10003001,PP-18955,168,2,COD,78.9
1557,CA-2019-109176,2019-05-09,OFF-EN-10003134,JW-16075,9.3,1,Cards,3.5
7077,CA-2019-167416,2019-05-12,OFF-EN-10001141,JM-15580,54.9,5,COD,26.9
9379,CA-2019-117625,2019-05-10,OFF-EN-10001535,GM-14500,7.1,2,COD,2.4
8296,CA-2019-166380,2019-05-30,OFF-EN-10002600,EB-13750,26.6,9,COD,12.7
2445,CA-2019-146934,2019-05-22,OFF-EN-10002973,AF-10870,26.9,6,Online,12.9
7775,CA-2019-152800,2019-04-13,OFF-EN-10001509,SP-20920,6.1,3,COD,2.9
3673,CA-2019-104969,2019-04-08,OFF-EN-10002312,EH-14125,8.9,1,Online,3.2
356,CA-2019-138520,2019-04-08,OFF-EN-10001137,JL-15505,8.3,2,Online,3.8
5508,CA-2019-150000,2019-04-08,OFF-EN-10002973,PG-18820,17.9,4,COD,8.6
1132,CA-2019-112102,2019-04-12,OFF-EN-10002500,BD-11605,63.9,5,COD,28.8
9669,CA-2019-126270,2019-04-23,OFF-EN-10004386,AF-10870,72,3,COD,36
7240,CA-2019-101651,2019-12-24,OFF-EN-10001990,SC-20305,39.8,7,COD,18.7
4896,CA-2019-135776,2019-12-23,OFF-EN-10004773,EH-13765,62,2,Online,30.4
9174,US-2019-155768,2019-12-01,OFF-EN-10001219,LB-16795,22.9,3,COD,11.2
254,CA-2019-146941,2019-12-10,OFF-EN-10003296,DL-13315,361.9,4,COD,162.9
9967,CA-2019-146374,2019-12-05,OFF-EN-10004483,HE-14800,109.7,7,Online,51.6
2936,US-2019-169040,2019-12-06,OFF-EN-10000927,GT-14710,35.9,1,COD,16.2
7063,CA-2019-157742,2019-12-29,OFF-EN-10002592,KL-16645,27.8,3,COD,10.4
6658,CA-2020-135937,2020-02-20,OFF-EN-10004846,KM-16375,838.6,5,Online,3.9
7639,CA-2020-104885,2020-03-02,OFF-EN-10003286,DB-13555,157,7,Online,27.2
421,CA-2020-110478,2020-03-04,OFF-EN-10000483,SP-20860,93.3,1,Online,7
5949,CA-2020-161046,2020-03-05,OFF-EN-10003862,CB-12535,130.7,4,COD,19.6
5900,CA-2020-108000,2020-01-12,OFF-EN-10002621,LS-16945,96.8,1,Cards,4.9
1183,CA-2020-138779,2020-01-14,OFF-EN-10002504,RB-19570,114.7,1,COD,7.3
9390,US-2020-127292,2020-01-19,OFF-EN-10001509,RM-19375,109,1,Cards,1
9745,CA-2020-141782,2020-01-21,OFF-EN-10002230,BE-11410,299.6,4,Cards,90.6
4304,CA-2019-121601,2019-10-04,OFF-EN-10003862,MO-17500,59.8,7,Cards,19.4
897,CA-2019-140634,2019-10-03,OFF-EN-10001099,HL-15040,15.6,2,Cards,5.1
3805,CA-2019-156503,2019-10-14,OFF-EN-10001335,NC-18415,35,4,COD,13.1
3696,CA-2019-142097,2019-10-15,OFF-EN-10002312,QJ-19255,66.5,6,Online,32.6
9973,CA-2019-130225,2019-09-11,OFF-EN-10000056,RC-19960,99.6,2,Online,33.6
